customer_id,name,email,country,age,signup_date,marketing_opt_in,recency,frequency,monetary,R_score,F_score,M_score,RFM_score,customer_segment,avg_order_value
16542,Kevin Hull,anthony32@example.org,GB,61,2022-12-14,True,1585.0,1.0,109.44,1.0,2.0,2.0,122,At-risk customers,109.44
16543,Todd Rogers,jilliandean@example.com,SG,69,2022-11-21,False,1838.0,1.0,578.56,1.0,2.0,5.0,125,At-risk customers,578.56
16544,Dawn Jackson,robingarrett@example.com,DE,49,2020-07-06,True,474.0,1.0,116.66,4.0,2.0,2.0,422,New buyers,116.66
16545,Christina Yates,turneramanda@example.net,IN,62,2025-02-19,True,146.0,2.0,105.11,5.0,4.0,2.0,542,Price-sensitive users,52.55500000000001
16546,Alex White,danahernandez@example.net,GB,70,2023-07-20,True,897.0,1.0,35.56,2.0,2.0,1.0,221,High-value loyal customers,35.56
16547,Jasmine Clark,hensonanthony@example.org,IN,39,2021-07-01,True,247.0,3.0,317.17,4.0,5.0,4.0,454,High-value loyal customers,105.72333333333334
16548,Dawn Walker,rogersgina@example.com,BR,49,2024-02-21,False,427.0,2.0,269.83,4.0,4.0,4.0,444,High-value loyal customers,134.915
16549,Sarah Watson,rachel96@example.org,SE,42,2023-07-20,True,720.0,1.0,28.92,3.0,2.0,1.0,321,High-value loyal customers,28.92
16552,Christian Willis,hernandezandre@example.org,JP,34,2024-04-12,True,1049.0,1.0,35.12,2.0,2.0,1.0,221,At-risk customers,35.12
16553,James Hampton,ricky15@example.org,GB,39,2025-02-07,True,149.0,3.0,813.2,5.0,5.0,5.0,555,High-value loyal customers,271.06666666666666
16554,Karl Osborne,denisemoore@example.com,US,75,2020-07-16,False,424.0,6.0,536.17,4.0,5.0,5.0,455,High-value loyal customers,89.36166666666666
16555,Scott Hall,ysalazar@example.com,CA,30,2025-07-04,True,1444.0,3.0,128.55,1.0,5.0,2.0,152,At-risk customers,42.85
16557,Gina Casey,christina72@example.org,CA,29,2023-09-21,True,968.0,1.0,93.85,2.0,2.0,2.0,222,At-risk customers,93.85
16558,Lisa Hoffman,campbellcarolyn@example.org,AU,53,2022-07-21,True,861.0,4.0,763.38,2.0,5.0,5.0,255,At-risk customers,190.845
16559,Kimberly Park,jenningsfaith@example.com,US,34,2022-06-01,False,1446.0,2.0,88.58,1.0,4.0,2.0,142,At-risk customers,44.29
16560,Michael Solis,thomasedwards@example.com,AU,34,2023-03-29,True,740.0,2.0,631.47,3.0,4.0,5.0,345,New buyers,315.735
16562,Heather Walker,lparks@example.com,BR,41,2023-04-14,True,395.0,2.0,449.51,4.0,4.0,5.0,445,High-value loyal customers,224.755
16563,Scott Sullivan,kimberlyevans@example.net,CA,49,2021-03-28,True,421.0,2.0,674.9300000000001,4.0,4.0,5.0,445,High-value loyal customers,337.46500000000003
16564,Denise Thomas,brandontaylor@example.net,JP,56,2020-11-16,True,1476.0,1.0,44.14,1.0,2.0,1.0,121,At-risk customers,44.14
16565,Kimberly White,stevenstevens@example.org,DE,18,2022-06-09,False,369.0,4.0,1976.53,4.0,5.0,5.0,455,High-value loyal customers,494.1325
16567,Kelly Salas,morgan12@example.com,ES,70,2021-11-17,True,1848.0,1.0,44.09,1.0,2.0,1.0,121,At-risk customers,44.09
16568,Stephen Coleman,markdavis@example.net,AU,31,2021-10-30,False,23.0,4.0,493.86,5.0,5.0,5.0,555,High-value loyal customers,123.465
16569,Steven Young,charles30@example.net,FR,69,2024-05-18,False,1571.0,1.0,81.14,1.0,2.0,2.0,122,At-risk customers,81.14
16570,Samantha Cooke,wlee@example.com,US,65,2024-08-10,False,1069.0,3.0,641.86,2.0,5.0,5.0,255,At-risk customers,213.95333333333332
16571,Robert Arnold,catherine13@example.net,BR,36,2021-04-14,True,47.0,4.0,279.88,5.0,5.0,4.0,554,High-value loyal customers,69.97
16572,Steven Miller,kimlarson@example.com,IN,72,2025-01-18,True,1118.0,2.0,239.26,2.0,4.0,3.0,243,At-risk customers,119.63
16573,Elizabeth Molina,leslieharrison@example.org,GB,39,2020-10-15,True,1980.0,1.0,120.0,1.0,2.0,2.0,122,At-risk customers,120.0
16574,Sarah Flynn,william93@example.org,US,70,2024-05-06,True,1589.0,2.0,173.03,1.0,4.0,3.0,143,At-risk customers,86.515
16576,Crystal Raymond,derrickarias@example.com,US,33,2020-11-28,False,1224.0,2.0,525.36,2.0,4.0,5.0,245,At-risk customers,262.68
16578,Edward Garcia,james31@example.net,BR,28,2022-01-25,False,1830.0,1.0,36.28,1.0,2.0,1.0,121,At-risk customers,36.28
16579,Allen Cook,shepardbarry@example.com,FR,35,2023-05-07,False,597.0,2.0,131.29,3.0,4.0,2.0,342,Price-sensitive users,65.645
16581,Linda Pitts,twise@example.com,CA,69,2020-05-24,True,902.0,2.0,698.79,2.0,4.0,5.0,245,At-risk customers,349.395
16582,Kirsten Jones,davisshawn@example.net,AU,28,2021-05-18,False,928.0,1.0,492.26,2.0,2.0,5.0,225,High-value loyal customers,492.26
16583,Sophia Juarez,scottcorey@example.org,JP,49,2023-07-10,True,1291.0,1.0,270.55,2.0,2.0,4.0,224,At-risk customers,270.55
16584,Teresa Anderson,ryan32@example.com,MX,53,2021-09-04,False,1068.0,3.0,76.13,2.0,5.0,2.0,252,At-risk customers,25.376666666666665
16585,Robert Reed,johnstondaniel@example.com,GB,38,2023-07-02,True,858.0,1.0,112.0,2.0,2.0,2.0,222,High-value loyal customers,112.0
16586,James Flowers,dawnbecker@example.org,US,31,2020-01-25,False,1686.0,1.0,88.32,1.0,2.0,2.0,122,At-risk customers,88.32
16587,Ashley Smith,lopezvalerie@example.net,DE,66,2022-09-17,False,118.0,2.0,98.44,5.0,4.0,2.0,542,Price-sensitive users,49.22
16588,Caleb Johnson,upeterson@example.net,US,46,2024-03-31,False,802.0,4.0,692.48,3.0,5.0,5.0,355,Price-sensitive users,173.12
16589,Andrea Rivera,gonzalezscott@example.com,BR,73,2020-06-12,False,1141.0,2.0,313.62,2.0,4.0,4.0,244,At-risk customers,156.81
16590,Stephen Kirk,hannah09@example.com,IN,55,2020-10-03,False,1995.0,1.0,84.83,1.0,2.0,2.0,122,At-risk customers,84.83
16592,Mr. Christopher Martinez,tim07@example.com,DE,59,2020-05-01,False,806.0,1.0,39.84,3.0,2.0,1.0,321,High-value loyal customers,39.84
16593,Jacqueline Luna,mlowery@example.com,US,39,2021-07-29,True,1488.0,1.0,66.53,1.0,2.0,1.0,121,At-risk customers,66.53
16594,Andrew Payne,smithselena@example.com,DE,71,2022-01-03,False,126.0,2.0,206.88,5.0,4.0,3.0,543,High-value loyal customers,103.44
16595,Heather Nelson,epeterson@example.org,PL,48,2025-05-28,False,1181.0,3.0,541.77,2.0,5.0,5.0,255,At-risk customers,180.59
16598,Wayne Anderson,sperez@example.org,BR,65,2025-02-07,True,162.0,3.0,777.09,5.0,5.0,5.0,555,High-value loyal customers,259.03000000000003
16600,Cassidy Rasmussen,grahamchristina@example.com,MX,33,2024-10-22,False,1382.0,2.0,50.39,1.0,4.0,1.0,141,At-risk customers,25.195
16601,Nicholas Wallace,greg89@example.net,US,29,2020-03-14,False,385.0,1.0,78.04,4.0,2.0,2.0,422,New buyers,78.04
16602,Lisa Orr,meghan82@example.net,AE,57,2020-06-20,True,539.0,2.0,86.03999999999999,3.0,4.0,2.0,342,Price-sensitive users,43.02
16603,Jimmy Landry,moralesrobert@example.net,PL,41,2021-06-12,False,601.0,3.0,787.0899999999999,3.0,5.0,5.0,355,Price-sensitive users,262.3633333333333
16604,Maria Ortiz,allison09@example.net,FR,54,2022-02-04,False,225.0,3.0,558.4,4.0,5.0,5.0,455,High-value loyal customers,186.13333333333333
16605,Mrs. Melissa Joseph,qruiz@example.org,US,62,2025-08-11,True,30.0,4.0,622.13,5.0,5.0,5.0,555,High-value loyal customers,155.5325
16606,Ashley Peck,nortonrhonda@example.com,FR,66,2022-08-21,False,286.0,2.0,554.74,4.0,4.0,5.0,445,High-value loyal customers,277.37
16607,Christina Henry,ohughes@example.com,PL,60,2025-05-04,False,743.0,2.0,406.9,3.0,4.0,4.0,344,High-value loyal customers,203.45
16608,Jennifer Casey,christophergonzalez@example.net,GB,60,2022-10-23,True,1913.0,1.0,290.27,1.0,2.0,4.0,124,At-risk customers,290.27
16609,Jessica Hunt,vherrera@example.com,JP,66,2020-12-11,False,1113.0,2.0,203.78,2.0,4.0,3.0,243,At-risk customers,101.89
16610,Jennifer Adkins,michael40@example.org,NL,62,2020-06-10,True,973.0,1.0,33.97,2.0,2.0,1.0,221,At-risk customers,33.97
16612,Sarah Savage,kaylamiddleton@example.net,US,70,2023-10-17,True,1423.0,1.0,5.37,1.0,2.0,1.0,121,At-risk customers,5.37
16613,Laurie Simpson,nrodriguez@example.net,IN,47,2022-04-29,False,91.0,2.0,333.47,5.0,4.0,4.0,544,High-value loyal customers,166.735
16614,Vincent Carey,kingrhonda@example.net,DE,37,2022-12-01,True,668.0,2.0,151.71,3.0,4.0,3.0,343,High-value loyal customers,75.855
16616,Emily Hart,meyerdawn@example.net,US,34,2025-10-15,True,630.0,1.0,108.78,3.0,2.0,2.0,322,High-value loyal customers,108.78
16617,Edwin Hancock,evansjeffrey@example.net,BR,31,2023-03-26,False,1063.0,2.0,58.82,2.0,4.0,1.0,241,At-risk customers,29.41
16618,Sherry Nunez,iryan@example.org,FR,60,2021-11-29,True,366.0,3.0,466.43,4.0,5.0,5.0,455,High-value loyal customers,155.47666666666666
16619,Steven Cooper,kadams@example.org,BR,25,2024-10-30,False,989.0,2.0,116.27,2.0,4.0,2.0,242,At-risk customers,58.135000000000005
16620,Laura Johnson,cheryl77@example.org,GB,68,2024-02-14,False,548.0,4.0,434.41,3.0,5.0,5.0,355,New buyers,108.6025
16622,Adam Meyer,sabrina98@example.com,AE,28,2024-06-29,True,1044.0,1.0,227.38,2.0,2.0,3.0,223,At-risk customers,227.38
16623,Stephanie Barnett,drojas@example.com,SE,40,2023-09-18,True,941.0,3.0,162.29000000000002,2.0,5.0,3.0,253,At-risk customers,54.09666666666667
16624,Todd Kelly,joycejamie@example.net,AE,73,2025-04-03,False,244.0,6.0,660.76,4.0,5.0,5.0,455,High-value loyal customers,110.12666666666668
16626,Laura Martinez,leonardgreen@example.com,GB,61,2024-05-14,True,870.0,1.0,15.86,2.0,2.0,1.0,221,High-value loyal customers,15.86
16627,Kelsey Hancock,holderangela@example.org,FR,68,2022-09-05,True,1238.0,2.0,138.63,2.0,4.0,2.0,242,At-risk customers,69.315
16628,Jennifer Park,kimlawson@example.com,ES,38,2025-07-16,True,386.0,1.0,43.79,4.0,2.0,1.0,421,New buyers,43.79
16630,Kimberly Marks,williamsashley@example.org,IN,35,2022-10-05,False,34.0,2.0,34.730000000000004,5.0,4.0,1.0,541,Price-sensitive users,17.365000000000002
16631,Joshua Fitzpatrick,markcole@example.net,GB,24,2020-05-08,True,152.0,3.0,61.48,5.0,5.0,1.0,551,Price-sensitive users,20.493333333333336
16632,Chad Floyd,cooperglenda@example.com,NL,27,2021-11-11,True,382.0,2.0,656.59,4.0,4.0,5.0,445,High-value loyal customers,328.295
16633,Edwin Johnston,vmalone@example.com,IN,45,2024-05-14,True,995.0,3.0,789.93,2.0,5.0,5.0,255,At-risk customers,263.31
16634,Nathan Wood,douglas59@example.org,SE,37,2020-09-24,False,634.0,1.0,49.51,3.0,2.0,1.0,321,High-value loyal customers,49.51
16635,Brian Williams,pgay@example.net,MX,40,2021-08-22,False,673.0,4.0,1062.93,3.0,5.0,5.0,355,Price-sensitive users,265.7325
16636,Tina Davis DDS,hayescaroline@example.com,SG,46,2024-06-16,False,1980.0,1.0,149.59,1.0,2.0,2.0,122,At-risk customers,149.59
16637,Christopher Guerrero,mariacampbell@example.net,IN,60,2022-12-18,True,1003.0,1.0,13.81,2.0,2.0,1.0,221,At-risk customers,13.81
16639,Lauren Mcknight,jennifer57@example.org,JP,27,2024-10-12,True,314.0,2.0,59.24,4.0,4.0,1.0,441,Price-sensitive users,29.62
16640,Ryan Howard,hmiller@example.org,JP,48,2020-10-24,True,606.0,1.0,52.87,3.0,2.0,1.0,321,High-value loyal customers,52.87
16642,Christopher Martinez,zachary16@example.com,DE,22,2021-11-28,True,1842.0,1.0,200.84,1.0,2.0,3.0,123,At-risk customers,200.84
16643,Alexandra Martin,mmichael@example.net,PL,39,2020-07-24,True,59.0,1.0,25.48,5.0,2.0,1.0,521,New buyers,25.48
16644,Jason Donovan,tamarahumphrey@example.com,PL,53,2025-01-02,True,2099.0,1.0,209.66,1.0,2.0,3.0,123,At-risk customers,209.66
16645,Frank Solomon,john71@example.org,US,49,2021-11-26,True,1957.0,1.0,17.58,1.0,2.0,1.0,121,At-risk customers,17.58
16647,Bradley Bruce,michaelalexander@example.org,AU,42,2025-06-02,True,2021.0,1.0,36.0,1.0,2.0,1.0,121,At-risk customers,36.0
16648,Meghan Tyler,courtneyhester@example.net,AU,65,2021-03-29,False,239.0,4.0,509.71,4.0,5.0,5.0,455,High-value loyal customers,127.4275
16649,Robin Gutierrez,thomasdiaz@example.net,BR,21,2024-01-13,False,445.0,1.0,56.47,4.0,2.0,1.0,421,New buyers,56.47
16651,Karen Rogers,williamflores@example.com,MX,39,2023-10-03,True,609.0,3.0,395.44000000000005,3.0,5.0,4.0,354,New buyers,131.81333333333336
16653,Veronica Rice,nealmichael@example.net,GB,38,2020-04-02,True,140.0,2.0,187.14,5.0,4.0,3.0,543,High-value loyal customers,93.57
16654,James Pearson,nescobar@example.com,CA,72,2020-01-09,True,1434.0,2.0,129.73,1.0,4.0,2.0,142,At-risk customers,64.865
16655,Kari Snyder,salazarjoseph@example.org,JP,30,2025-09-12,True,1212.0,1.0,34.38,2.0,2.0,1.0,221,At-risk customers,34.38
16656,Taylor Gonzales,janet69@example.org,MX,67,2024-08-04,True,824.0,4.0,260.95,3.0,5.0,4.0,354,New buyers,65.2375
16657,Jamie Larson,herrerajoshua@example.org,SG,38,2020-02-21,False,55.0,1.0,213.56,5.0,2.0,3.0,523,New buyers,213.56
16658,Samantha Diaz,greed@example.net,FR,66,2020-11-13,True,156.0,3.0,426.37,5.0,5.0,4.0,554,High-value loyal customers,142.1233333333333
16659,Juan Cook,johnsondakota@example.net,GB,64,2021-12-18,True,745.0,2.0,112.13,3.0,4.0,2.0,342,Price-sensitive users,56.065
16661,Shannon Johnson,evanmurphy@example.com,CA,44,2021-08-26,True,856.0,2.0,258.77,2.0,4.0,4.0,244,At-risk customers,129.385
16662,Heather Mccoy PhD,xcastaneda@example.net,DE,75,2020-02-07,True,1027.0,1.0,5.69,2.0,2.0,1.0,221,At-risk customers,5.69
16663,Kathleen Richards,fishertina@example.org,SE,54,2020-11-23,True,121.0,3.0,611.66,5.0,5.0,5.0,555,High-value loyal customers,203.88666666666663
16664,Timothy Moreno,jenniferhernandez@example.org,ES,70,2025-02-23,True,1113.0,3.0,248.91,2.0,5.0,3.0,253,At-risk customers,82.97
16665,Paul Farrell,jamie01@example.com,US,72,2023-10-06,True,1089.0,4.0,504.80000000000007,2.0,5.0,5.0,255,At-risk customers,126.20000000000002
16666,Michael Rodgers,jillian81@example.org,US,23,2023-06-19,False,484.0,1.0,333.99,4.0,2.0,4.0,424,New buyers,333.99
16668,Shane Leonard,arnolddavid@example.net,MX,59,2024-12-10,True,1072.0,1.0,192.99,2.0,2.0,3.0,223,At-risk customers,192.99
16669,Steven Estrada,brendan10@example.net,PL,54,2023-10-30,True,2037.0,1.0,141.92,1.0,2.0,2.0,122,At-risk customers,141.92
16671,Anna Young,angela85@example.net,DE,55,2020-07-18,True,832.0,1.0,74.13,3.0,2.0,2.0,322,High-value loyal customers,74.13
16672,Shelley Williams,millercharlene@example.net,CA,50,2020-12-19,False,838.0,2.0,345.57,3.0,4.0,4.0,344,High-value loyal customers,172.785
16675,Spencer Smith,gracehowell@example.com,IN,43,2021-11-24,True,394.0,4.0,486.89,4.0,5.0,5.0,455,High-value loyal customers,121.7225
16677,Thomas Walker,alisonbowers@example.com,DE,26,2021-01-05,False,15.0,3.0,242.47,5.0,5.0,3.0,553,New buyers,80.82333333333334
16678,Charles Parker Jr.,fergusonrachel@example.net,NL,44,2025-09-03,False,167.0,2.0,219.71,5.0,4.0,3.0,543,High-value loyal customers,109.855
16679,James Byrd,caitlin93@example.com,US,56,2024-06-13,True,1178.0,1.0,422.66,2.0,2.0,4.0,224,At-risk customers,422.66
16681,Robin Martinez,rgoodman@example.com,MX,68,2021-07-09,True,62.0,2.0,48.5,5.0,4.0,1.0,541,Price-sensitive users,24.25
16682,Gregg Velazquez,mvazquez@example.org,PL,22,2020-12-09,False,343.0,2.0,320.0,4.0,4.0,4.0,444,High-value loyal customers,160.0
16683,Anna Vazquez,lruiz@example.com,BR,67,2024-12-17,True,618.0,1.0,142.92,3.0,2.0,2.0,322,High-value loyal customers,142.92
16684,Mark Allen,charles82@example.com,US,30,2021-08-07,True,1939.0,1.0,209.99,1.0,2.0,3.0,123,At-risk customers,209.99
16685,Paul Oneill,kelli51@example.org,IN,56,2022-09-20,True,461.0,2.0,361.49,4.0,4.0,4.0,444,High-value loyal customers,180.745
16686,Elizabeth Cook,burtonmichelle@example.net,AE,25,2021-10-23,True,890.0,2.0,67.58,2.0,4.0,1.0,241,At-risk customers,33.79
16687,Tiffany Watson,walshsteven@example.org,US,39,2021-12-30,True,370.0,3.0,178.38,4.0,5.0,3.0,453,New buyers,59.46
16689,Brandon Kerr,isabella91@example.com,AE,37,2021-04-05,False,305.0,2.0,516.9,4.0,4.0,5.0,445,High-value loyal customers,258.45
16690,Cathy Contreras,perezryan@example.org,BR,59,2020-05-22,False,508.0,1.0,306.9,3.0,2.0,4.0,324,High-value loyal customers,306.9
16691,Victoria Benjamin,pwebb@example.net,ZA,45,2021-04-22,True,929.0,1.0,173.0,2.0,2.0,3.0,223,High-value loyal customers,173.0
16693,Jonathan Stevens,gabriellamann@example.com,BR,21,2021-05-10,True,1585.0,3.0,200.27,1.0,5.0,3.0,153,At-risk customers,66.75666666666666
16694,Andrew Wells,arandolph@example.net,AU,73,2024-06-05,True,725.0,2.0,394.61,3.0,4.0,4.0,344,High-value loyal customers,197.305
16695,Lori Hobbs,myersmichelle@example.org,SG,27,2023-05-21,False,962.0,1.0,135.81,2.0,2.0,2.0,222,At-risk customers,135.81
16696,Christopher Aguirre,brittanythompson@example.org,CA,39,2022-10-27,True,1160.0,2.0,220.1,2.0,4.0,3.0,243,At-risk customers,110.05
16697,Sarah Weeks,christophercooper@example.org,FR,22,2022-02-10,False,858.0,3.0,1110.07,2.0,5.0,5.0,255,At-risk customers,370.0233333333333
16698,Erika Martin,shanerodgers@example.com,ZA,47,2021-08-31,False,426.0,3.0,313.47,4.0,5.0,4.0,454,High-value loyal customers,104.49
16699,Laura Davenport,ambermoss@example.com,AU,26,2024-08-21,True,1020.0,5.0,735.99,2.0,5.0,5.0,255,At-risk customers,147.198
16700,Dr. Albert Miller,lauraryan@example.net,JP,75,2024-07-08,False,202.0,2.0,500.42,5.0,4.0,5.0,545,High-value loyal customers,250.21
16702,Frederick Schneider,kathryn62@example.com,MX,54,2023-05-18,False,1754.0,1.0,4.3,1.0,2.0,1.0,121,At-risk customers,4.3
16703,Veronica Alexander,nrobbins@example.net,IN,29,2022-10-11,True,783.0,2.0,118.97,3.0,4.0,2.0,342,Price-sensitive users,59.485
16704,Jacob Ryan,debbie53@example.net,FR,32,2021-05-01,False,2103.0,1.0,73.61,1.0,2.0,1.0,121,At-risk customers,73.61
16705,Michael Smith,benjamin90@example.org,MX,32,2022-01-16,False,1392.0,1.0,219.91,1.0,2.0,3.0,123,At-risk customers,219.91
16706,James Robinson,austintoni@example.net,GB,36,2020-04-20,False,102.0,5.0,517.45,5.0,5.0,5.0,555,High-value loyal customers,103.49
16707,Tony Richardson,jcastro@example.com,DE,38,2020-10-25,True,1462.0,1.0,46.39,1.0,2.0,1.0,121,At-risk customers,46.39
16708,Amy Deleon,mitchellwilliam@example.com,GB,71,2025-08-22,False,587.0,3.0,491.87,3.0,5.0,5.0,355,New buyers,163.95666666666668
16709,Bethany Hudson,jay35@example.net,SE,19,2023-06-14,True,151.0,3.0,273.65,5.0,5.0,4.0,554,High-value loyal customers,91.21666666666664
16711,Pamela Greene,alexander48@example.net,JP,51,2023-01-24,True,587.0,2.0,229.56,3.0,4.0,3.0,343,High-value loyal customers,114.78
16712,Crystal Williams,aaronmiranda@example.org,DE,71,2021-03-30,True,1016.0,2.0,170.34,2.0,4.0,3.0,243,At-risk customers,85.17
16714,John Campbell,sarah27@example.com,NL,57,2022-07-31,False,278.0,1.0,39.27,4.0,2.0,1.0,421,New buyers,39.27
16715,Scott Johnson,victorramsey@example.org,US,53,2021-02-11,False,358.0,3.0,89.09,4.0,5.0,2.0,452,Price-sensitive users,29.69666666666667
16716,John Russell,gloria23@example.com,FR,62,2021-03-02,False,130.0,3.0,487.4500000000001,5.0,5.0,5.0,555,High-value loyal customers,162.48333333333335
16717,Joseph Cunningham,bobbymurphy@example.net,NL,20,2022-05-13,False,88.0,2.0,161.20000000000002,5.0,4.0,3.0,543,High-value loyal customers,80.60000000000001
16718,Brian Miller,williamsrobin@example.net,DE,71,2021-10-30,True,856.0,3.0,403.12,2.0,5.0,4.0,254,At-risk customers,134.3733333333333
16719,Jeff Lynch,kelleyangela@example.com,BR,58,2024-01-19,True,990.0,2.0,182.25,2.0,4.0,3.0,243,At-risk customers,91.125
16720,Aimee Bailey,brittany21@example.net,GB,24,2023-07-15,False,282.0,6.0,436.8,4.0,5.0,5.0,455,High-value loyal customers,72.8
16721,Mr. David Mejia,jadewilcox@example.net,DE,61,2020-09-25,True,1581.0,3.0,294.58,1.0,5.0,4.0,154,At-risk customers,98.19333333333331
16722,Laura Mack,zhouston@example.com,FR,18,2023-04-20,True,25.0,2.0,27.57,5.0,4.0,1.0,541,Price-sensitive users,13.785
16723,Jason Brown,patricia97@example.org,US,72,2020-09-10,True,1163.0,2.0,118.32,2.0,4.0,2.0,242,At-risk customers,59.16
16724,Jason Gonzalez,sschultz@example.org,IN,40,2023-07-07,True,284.0,3.0,523.1800000000001,4.0,5.0,5.0,455,High-value loyal customers,174.39333333333337
16725,Joshua Warren,lauraroth@example.net,BR,18,2020-10-23,True,168.0,2.0,415.43,5.0,4.0,4.0,544,High-value loyal customers,207.715
16727,Sean Mann,georgelindsey@example.com,AU,65,2024-05-03,True,49.0,1.0,66.22,5.0,2.0,1.0,521,New buyers,66.22
16728,Abigail White,gonzalesthomas@example.org,AU,51,2022-07-02,True,299.0,3.0,271.76,4.0,5.0,4.0,454,High-value loyal customers,90.58666666666666
16729,Mark Kelly,ashleymason@example.net,SG,61,2025-02-18,False,789.0,3.0,124.68,3.0,5.0,2.0,352,Price-sensitive users,41.56
16730,Jeffrey Wagner IV,williamhernandez@example.com,IN,23,2022-06-30,True,837.0,2.0,96.33,3.0,4.0,2.0,342,Price-sensitive users,48.165
16731,Mary Cannon,kingtravis@example.org,SG,46,2025-02-20,False,852.0,1.0,39.94,2.0,2.0,1.0,221,High-value loyal customers,39.94
16732,Eric Willis,wareamy@example.org,PL,56,2020-02-17,False,2129.0,1.0,211.86,1.0,2.0,3.0,123,At-risk customers,211.86
16733,Michele Daniels,laurenjones@example.net,AE,68,2020-11-22,True,1821.0,2.0,233.02,1.0,4.0,3.0,143,At-risk customers,116.51
16734,Mary Smith,evanstimothy@example.net,FR,53,2023-10-16,False,1450.0,1.0,310.15,1.0,2.0,4.0,124,At-risk customers,310.15
16735,Kristin Robertson,tiffany79@example.net,SG,41,2022-05-30,True,251.0,3.0,227.69,4.0,5.0,3.0,453,New buyers,75.89666666666666
16736,John Lopez,karamcgee@example.org,PL,37,2023-05-11,True,1172.0,1.0,33.06,2.0,2.0,1.0,221,At-risk customers,33.06
16737,Lisa Thompson,simonsamantha@example.org,DE,49,2023-11-08,True,221.0,2.0,325.07,5.0,4.0,4.0,544,High-value loyal customers,162.535
16738,Arthur Salas,logansmith@example.org,BR,58,2022-12-04,True,45.0,1.0,8.35,5.0,2.0,1.0,521,New buyers,8.35
16740,Scott Edwards,brianna88@example.net,SE,40,2020-05-19,False,709.0,3.0,390.48,3.0,5.0,4.0,354,New buyers,130.16
16741,Jasmine Hill,ayalaalice@example.com,US,47,2020-08-07,False,1158.0,2.0,194.97,2.0,4.0,3.0,243,At-risk customers,97.485
16742,Lisa Calhoun,nchristensen@example.net,NL,57,2024-10-28,False,1793.0,1.0,67.36,1.0,2.0,1.0,121,At-risk customers,67.36
16743,James Rangel,gbennett@example.net,MX,18,2021-11-09,False,201.0,1.0,294.05,5.0,2.0,4.0,524,New buyers,294.05
16744,Cynthia Huang,whanna@example.org,GB,19,2021-05-30,False,647.0,2.0,259.2,3.0,4.0,4.0,344,High-value loyal customers,129.6
16746,Stacy Armstrong,kimberly00@example.org,US,75,2020-02-07,False,1651.0,1.0,41.61,1.0,2.0,1.0,121,At-risk customers,41.61
16748,Chelsea Blankenship,kathleen25@example.org,IN,55,2022-03-23,True,18.0,1.0,301.69,5.0,2.0,4.0,524,New buyers,301.69
16749,Danielle Brown,woodscott@example.com,GB,66,2023-02-05,True,591.0,5.0,660.7,3.0,5.0,5.0,355,Price-sensitive users,132.14
16750,Sergio Andrade,willistiffany@example.net,BR,75,2023-07-27,True,637.0,1.0,11.37,3.0,2.0,1.0,321,High-value loyal customers,11.37
16751,Gary Schroeder,donnadavis@example.com,FR,61,2023-06-03,False,1882.0,2.0,355.53,1.0,4.0,4.0,144,At-risk customers,177.765
16752,Anthony Ward,jason05@example.org,AU,20,2024-06-12,True,1887.0,1.0,9.27,1.0,2.0,1.0,121,At-risk customers,9.27
16753,Stephanie Johnson,jon42@example.net,DE,72,2022-11-20,True,406.0,2.0,52.67,4.0,4.0,1.0,441,Price-sensitive users,26.335
16754,Andrea Cline,vnewman@example.com,GB,41,2022-04-09,True,602.0,2.0,239.33,3.0,4.0,3.0,343,High-value loyal customers,119.665
16755,Amy Martin,hebertlisa@example.org,MX,50,2024-10-27,True,1636.0,1.0,376.88,1.0,2.0,4.0,124,At-risk customers,376.88
16757,Bethany Sullivan,james87@example.org,NL,64,2023-07-05,True,1577.0,1.0,39.6,1.0,2.0,1.0,121,At-risk customers,39.6
16758,Joshua Wise,ashley76@example.net,DE,69,2021-03-31,True,353.0,2.0,259.17,4.0,4.0,4.0,444,High-value loyal customers,129.585
16759,Elizabeth Maxwell,sean82@example.org,MX,64,2021-11-29,True,618.0,2.0,78.42,3.0,4.0,2.0,342,Price-sensitive users,39.21
16760,Alex White,adam93@example.com,BR,46,2023-05-10,False,515.0,3.0,592.98,3.0,5.0,5.0,355,New buyers,197.66
16762,David Hill,kennethlopez@example.org,IN,48,2020-08-13,False,538.0,3.0,495.12,3.0,5.0,5.0,355,New buyers,165.04
16763,Chris Diaz,woconnell@example.org,BR,31,2025-02-05,True,517.0,4.0,414.63000000000005,3.0,5.0,4.0,354,New buyers,103.6575
16764,Carol Smith DDS,watsonjoseph@example.com,SG,21,2022-07-20,True,1396.0,1.0,65.5,1.0,2.0,1.0,121,At-risk customers,65.5
16765,David Lee,leahmyers@example.org,SG,20,2021-08-23,False,1197.0,1.0,408.53,2.0,2.0,4.0,224,At-risk customers,408.53
16768,Cassie Trujillo,mark97@example.com,ES,55,2022-03-19,True,66.0,7.0,663.03,5.0,5.0,5.0,555,High-value loyal customers,94.71857142857142
16769,Michael Gibson,tylerprice@example.com,MX,35,2020-01-25,True,1001.0,1.0,53.49,2.0,2.0,1.0,221,At-risk customers,53.49
16770,Gregory Valdez,amandawilson@example.net,ZA,74,2025-06-23,True,804.0,1.0,248.82,3.0,2.0,3.0,323,High-value loyal customers,248.82
